Monthly_Income,Existing_EMI,Var1,Loan_Amount,Loan_Period,Loan_Info_Missing,Age,Age_Missing,DTI,Log_Income,Loan_to_Income,EMI_Zero_Flag,Gender,City_Category,Employer_Category1,Employer_Category2,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Source,Source_Category,City_Code,Age_Bin,Approved
2500.0,0.0,7,47000.0,5.0,0,39.0,0,0.0,7.824445930877619,18.799999924799998,1,1,2,2,3,2,0,6,2,39,2,0
5000.0,0.0,10,88000.0,5.0,0,28.0,0,0.0,8.517393171418904,17.599999964800002,1,1,0,2,0,1,1,0,5,2,1,0
1950.0,0.0,2,44000.0,5.0,0,35.0,0,0.0,7.576097340623111,22.564102448389217,1,1,0,2,3,10,1,25,2,2,2,0
2800.0,0.0,7,15000.0,2.0,0,26.0,0,0.0,7.937731775260109,5.357142838010204,1,0,0,0,0,51,2,6,4,2,1,0
500.0,450.0,0,31000.0,4.0,1,22.0,0,0.8999999820000004,6.2166061010848646,61.999998760000025,0,0,2,2,3,51,2,25,1,262,0,0
10600.0,4250.0,0,31000.0,4.0,1,36.0,0,0.40094339584816663,9.268703615273097,2.9245282991278034,0,0,0,1,1,0,1,6,1,1,2,0
4000.0,0.0,4,64000.0,5.0,0,26.0,0,0.0,8.294299608857235,15.999999959999998,1,1,1,0,0,2,0,6,2,22,1,0
1900.0,0.0,2,44000.0,5.0,0,24.0,0,0.0,7.550135342488429,23.15789461495845,1,1,0,2,3,1,1,6,2,7,0,0
1820.0,0.0,2,31000.0,4.0,1,27.0,0,0.0,7.507141079727608,17.032966939379303,1,0,0,1,3,1,1,0,1,2,1,0
1900.0,0.0,2,43000.0,5.0,0,27.0,0,0.0,7.550135342488429,22.63157882825485,1,1,0,1,3,3,1,6,2,9,1,0
3250.0,0.0,7,20000.0,3.0,0,25.0,0,0.0,8.086717920303906,6.153846134911242,1,1,2,1,3,2,0,7,1,32,1,0
4500.0,1554.6,7,60000.0,5.0,0,45.0,0,0.34546666589896297,8.412054873292933,13.333333303703705,0,1,2,2,3,0,1,25,1,250,3,0
1350.0,800.0,0,31000.0,4.0,1,20.0,0,0.5925925882030179,7.208600337960199,22.962962792866943,0,0,0,2,2,0,1,6,1,5,0,0
12500.0,3100.0,10,70000.0,5.0,0,46.0,0,0.2479999998016,9.433563920090563,5.59999999552,0,1,1,2,3,2,0,6,1,12,3,0
3000.0,0.0,4,45000.0,5.0,0,45.0,0,0.0,8.006700845440367,14.99999995,1,1,0,0,3,2,0,6,2,0,3,0
1500.0,0.0,2,33000.0,5.0,0,26.0,0,0.0,7.313886831633462,21.999999853333335,1,1,1,2,3,2,0,6,2,8,1,0
2000.0,0.0,4,20000.0,3.0,0,29.0,0,0.0,7.601402334583733,9.999999950000001,1,0,0,0,3,14,1,6,1,5,1,0
1500.0,0.0,2,35000.0,5.0,0,22.0,0,0.0,7.313886831633462,23.333333177777778,1,1,0,2,2,0,1,6,2,5,0,0
1400.0,720.0,0,31000.0,4.0,1,26.0,0,0.5142857106122449,7.244941546337007,22.14285698469388,0,0,1,1,3,2,0,6,1,71,1,0
1500.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,0,1,0,1,0,0,0
1400.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.244941546337007,22.14285698469388,1,0,1,1,3,2,0,6,1,71,1,0
1500.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,0,1,0,1,0,0,0
20000.0,0.0,10,50000.0,2.0,0,34.0,0,0.0,9.90353755128617,2.49999999875,1,1,0,1,3,1,1,6,1,2,1,0
1500.0,180.0,0,31000.0,4.0,1,41.0,0,0.11999999920000001,7.313886831633462,20.66666652888889,0,0,0,0,3,2,0,10,1,3,2,0
3750.0,1065.3,10,20000.0,3.0,0,30.0,0,0.2840799992424533,8.229777750081887,5.3333333191111105,0,1,0,1,3,0,1,15,1,9,1,0
9000.0,0.0,7,150000.0,5.0,0,32.0,0,0.0,9.105090961257085,16.666666648148148,1,0,0,2,3,1,1,6,2,1,1,0
2500.0,0.0,10,30000.0,5.0,0,26.0,0,0.0,7.824445930877619,11.999999952,1,0,0,2,0,4,1,15,1,2,1,0
2200.0,0.0,4,30000.0,3.0,0,29.0,0,0.0,7.696667081526462,13.636363574380164,1,1,2,2,3,3,1,6,1,53,1,0
15000.0,1500.0,10,20000.0,5.0,0,44.0,0,0.09999999993333333,9.61587214452889,1.3333333324444445,0,1,0,0,3,0,1,6,1,0,2,0
16500.0,0.0,10,31000.0,4.0,1,22.0,0,0.0,9.711176264112805,1.8787878776492195,1,0,0,0,3,5,1,6,4,1,0,0
1250.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.1316985104669115,24.799999801600002,1,0,1,0,3,1,1,6,1,13,1,0
5000.0,900.0,10,50000.0,5.0,0,28.0,0,0.17999999964000002,8.517393171418904,9.99999998,0,1,1,2,3,1,1,6,4,13,1,0
2850.0,0.0,10,31000.0,4.0,1,28.0,0,0.0,7.955425088912672,10.87719294429055,1,0,0,0,3,32,0,6,1,0,1,0
2200.0,500.0,4,30000.0,5.0,0,33.0,0,0.2272727262396694,7.696667081526462,13.636363574380164,0,1,2,0,3,51,2,18,1,63,1,0
1200.0,130.0,0,31000.0,4.0,1,24.0,0,0.10833333243055557,7.0909098220799835,25.83333311805556,0,0,0,0,4,2,0,18,1,2,0,0
5200.0,1985.0,10,62000.0,5.0,0,49.0,0,0.3817307684966716,8.556606193773073,11.92307690014793,0,1,2,0,3,2,0,6,1,92,3,0
2500.0,0.0,7,34000.0,2.0,0,43.0,0,0.0,7.824445930877619,13.599999945599999,1,1,0,0,3,2,0,25,1,4,2,0
2850.0,0.0,7,50000.0,5.0,0,30.0,0,0.0,7.955425088912672,17.543859587565404,1,1,0,2,3,0,1,15,1,0,1,0
600.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,6.398594934535208,51.666665805555574,1,0,0,1,3,14,1,25,2,6,0,0
2000.0,0.0,4,20000.0,3.0,0,25.0,0,0.0,7.601402334583733,9.999999950000001,1,1,1,0,3,3,1,6,1,71,1,0
3000.0,0.0,7,30000.0,4.0,0,35.0,0,0.0,8.006700845440367,9.999999966666666,1,1,0,0,3,0,1,25,1,3,2,0
3000.0,0.0,10,10000.0,3.0,0,29.0,0,0.0,8.006700845440367,3.333333322222222,1,1,0,1,0,25,1,0,1,3,1,0
1700.0,0.0,2,39000.0,5.0,0,40.0,0,0.0,7.438971592395862,22.94117633564014,1,1,0,0,0,3,1,25,2,7,2,0
3000.0,0.0,7,40000.0,4.0,0,40.0,0,0.0,8.006700845440367,13.333333288888888,1,0,2,0,3,17,0,6,4,14,2,0
2800.0,0.0,4,42000.0,5.0,0,28.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,0,3,3,1,6,2,1,1,0
3400.0,490.0,7,35000.0,5.0,0,34.0,0,0.14411764663494808,8.131824785007195,10.294117616782007,0,1,2,2,3,2,0,6,1,41,1,0
1750.0,0.0,2,39000.0,5.0,0,28.0,0,0.0,7.467942332285852,22.285714158367348,1,1,1,1,3,29,1,6,2,15,1,0
7000.0,4250.0,0,31000.0,4.0,1,33.0,0,0.6071428562755102,8.853808274977197,4.428571422244898,0,0,0,0,3,1,1,25,1,3,1,0
3500.0,0.0,7,59000.0,5.0,0,26.0,0,0.0,8.160803920954665,16.857142808979592,1,0,0,1,1,0,1,6,2,4,1,0
125.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,4.836281906951478,100.0,1,0,2,0,3,9,0,6,1,313,0,0
2340.0,0.0,4,34000.0,5.0,0,28.0,0,0.0,7.75833346749091,14.529914467820877,1,1,2,2,3,6,0,25,2,17,1,0
3000.0,1000.0,7,41000.0,5.0,0,26.0,0,0.3333333322222222,8.006700845440367,13.66666662111111,0,1,2,0,3,2,0,0,1,484,1,0
6500.0,0.0,10,100000.0,5.0,0,30.0,0,0.0,8.77971129020447,15.384615360946746,1,1,1,0,3,2,0,6,1,22,1,0
1000.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,6.90875477931522,30.999999690000003,1,0,1,2,3,1,1,0,2,12,1,0
4400.0,0.0,7,72000.0,5.0,0,34.0,0,0.0,8.38958706681109,16.363636326446283,1,0,0,2,3,3,1,6,2,3,1,0
2353.7,0.0,4,20000.0,5.0,0,29.0,0,0.0,7.764168609800878,8.4972595976664,1,1,0,0,3,0,1,6,1,2,1,0
5200.0,0.0,10,31000.0,4.0,1,30.0,0,0.0,8.556606193773073,5.961538450073965,1,0,0,2,3,0,1,0,1,5,1,0
1520.0,0.0,2,35000.0,5.0,0,28.0,0,0.0,7.327123292259293,23.026315637984766,1,1,1,2,3,3,1,6,2,12,1,0
2500.0,100.0,7,11000.0,1.0,0,21.0,0,0.039999999839999995,7.824445930877619,4.3999999824,0,1,2,0,3,36,0,25,1,447,0,0
3000.0,0.0,7,10000.0,3.0,0,30.0,0,0.0,8.006700845440367,3.333333322222222,1,1,0,0,3,51,2,25,1,4,1,0
4000.0,0.0,10,10000.0,1.0,0,24.0,0,0.0,8.294299608857235,2.49999999375,1,1,0,1,3,1,1,25,1,24,0,0
8500.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,9.04793908261736,3.6470588192387545,1,0,1,2,3,0,1,6,4,8,1,0
5000.0,0.0,4,82000.0,5.0,0,38.0,0,0.0,8.517393171418904,16.3999999672,1,1,1,2,3,1,1,6,5,13,2,0
2500.0,810.0,7,30000.0,5.0,0,34.0,0,0.323999998704,7.824445930877619,11.999999952,0,1,2,0,3,2,0,6,1,106,1,0
4700.0,0.0,10,31000.0,4.0,1,29.0,0,0.0,8.45553053102413,6.5957446668175645,1,0,0,2,3,0,1,6,1,2,1,0
3200.0,0.0,4,49000.0,5.0,0,24.0,0,0.0,8.071218539969863,15.312499952148437,1,0,0,1,3,0,1,6,5,1,0,0
2700.0,0.0,4,40000.0,5.0,0,28.0,0,0.0,7.901377353792616,14.81481475994513,1,1,0,0,0,1,1,25,2,2,1,0
6800.0,0.0,10,100000.0,5.0,0,36.0,0,0.0,8.824824939175638,14.70588233131488,1,1,0,2,3,0,1,1,1,1,2,0
2950.0,1200.0,0,31000.0,4.0,1,21.0,0,0.40677965963803503,7.989899374942939,10.508474540649239,0,0,0,0,3,0,1,6,4,0,0,0
4500.0,2750.0,0,31000.0,4.0,1,31.0,0,0.6111111097530865,8.412054873292933,6.888888873580247,0,0,0,2,3,11,0,6,4,0,1,0
3500.0,1200.0,7,33000.0,3.0,0,21.0,0,0.342857141877551,8.160803920954665,9.428571401632652,0,1,0,0,3,0,1,6,4,0,0,0
2500.0,600.0,7,30000.0,3.0,0,25.0,0,0.23999999904,7.824445930877619,11.999999952,0,1,0,0,3,22,0,0,1,2,1,0
4750.0,2750.0,0,31000.0,4.0,1,31.0,0,0.5789473672022161,8.46611040118692,6.526315775734072,0,0,0,2,3,11,0,6,4,0,1,0
2000.0,400.0,4,30000.0,5.0,0,28.0,0,0.199999999,7.601402334583733,14.999999925000001,0,1,2,0,3,51,2,6,1,556,1,0
2500.0,600.0,7,22000.0,4.0,0,28.0,0,0.23999999904,7.824445930877619,8.7999999648,0,1,0,2,3,0,1,6,4,4,1,0
2500.0,0.0,7,10000.0,3.0,0,33.0,0,0.0,7.824445930877619,3.9999999839999996,1,1,0,2,3,20,1,0,1,6,1,0
6200.0,0.0,4,107000.0,5.0,0,45.0,0,0.0,8.732465848349879,17.258064488293446,1,1,1,2,3,2,0,25,2,21,3,0
1000.0,0.0,0,31000.0,4.0,1,28.0,0,0.0,6.90875477931522,30.999999690000003,1,0,2,2,3,51,2,25,1,109,1,0
1700.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.438971592395862,18.235294010380624,1,0,0,2,3,1,1,0,2,2,1,0
4000.0,0.0,7,30000.0,5.0,0,32.0,0,0.0,8.294299608857235,7.499999981249999,1,1,0,2,0,1,1,6,4,26,1,0
2850.0,900.0,7,30000.0,4.0,0,28.0,0,0.3157894725761773,7.955425088912672,10.526315752539242,0,1,2,0,3,2,0,6,1,604,1,0
1720.0,500.0,2,10000.0,5.0,0,24.0,0,0.2906976727285019,7.450660796211539,5.813953454570038,0,1,0,1,3,0,1,25,1,0,0,0
2500.0,0.0,4,36000.0,5.0,0,42.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,44,0,6,2,0,2,0
5200.0,716.1,10,50000.0,5.0,0,25.0,0,0.1377115381967086,8.556606193773073,9.615384596893492,0,1,0,2,3,5,1,15,1,0,1,0
7500.0,0.0,10,15000.0,2.0,0,47.0,0,0.0,8.922791623969637,1.9999999973333333,1,1,0,0,3,3,1,6,1,3,3,0
8050.0,3300.0,0,31000.0,4.0,1,33.0,0,0.40993788768951817,8.993551586299981,3.8509316722348674,0,0,0,1,3,4,1,0,1,5,1,0
5000.0,0.0,10,10000.0,2.0,0,31.0,0,0.0,8.517393171418904,1.9999999960000001,1,1,2,0,3,7,0,0,1,62,1,0
1300.0,0.0,0,31000.0,4.0,1,30.0,0,0.0,7.170888478512505,23.846153662721896,1,0,2,2,3,8,0,0,5,17,1,0
10000.0,0.0,10,31000.0,4.0,1,36.0,0,0.0,9.210440366976517,3.0999999969000003,1,0,0,1,3,0,1,7,1,1,2,0
3000.0,0.0,7,52000.0,5.0,0,38.0,0,0.0,8.006700845440367,17.333333275555553,1,1,0,1,3,1,1,25,1,2,2,0
5050.0,0.0,10,100000.0,5.0,0,40.0,0,0.0,8.527341522468053,19.80198015880796,1,1,0,2,3,0,1,1,1,0,2,0
3000.0,380.0,7,50000.0,5.0,0,32.0,0,0.12666666624444445,8.006700845440367,16.66666661111111,0,1,2,0,3,3,1,6,1,65,1,0
4500.0,0.0,7,85000.0,5.0,0,32.0,0,0.0,8.412054873292933,18.88888884691358,1,1,2,2,3,2,0,6,4,202,1,0
2500.0,175.0,7,30000.0,5.0,0,36.0,0,0.06999999972,7.824445930877619,11.999999952,0,1,0,0,3,8,0,6,1,7,2,0
700.0,0.0,0,31000.0,4.0,1,38.0,0,0.0,6.55250788703459,44.28571365306124,1,0,2,2,3,0,1,6,2,17,2,0
1500.0,0.0,0,31000.0,4.0,1,19.0,0,0.0,7.313886831633462,20.66666652888889,1,0,2,0,3,2,0,0,4,73,0,0
2800.0,0.0,4,42000.0,5.0,0,21.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,1,3,1,1,25,2,1,0,0
3300.0,0.0,7,31000.0,4.0,1,24.0,0,0.0,8.101980731853192,9.39393936547291,1,0,0,0,3,4,1,6,1,0,0,0
3000.0,0.0,7,45000.0,5.0,0,26.0,0,0.0,8.006700845440367,14.99999995,1,1,0,1,3,14,1,0,5,1,1,0
26000.0,2000.0,10,31000.0,4.0,1,35.0,0,0.07692307689349112,10.165890277802454,1.1923076918491124,0,0,0,1,3,1,1,6,1,5,2,1
2500.0,0.0,0,31000.0,4.0,1,19.0,0,0.0,7.824445930877619,12.3999999504,1,0,2,0,3,8,0,0,4,73,0,0
1000.0,0.0,0,31000.0,4.0,1,30.0,0,0.0,6.90875477931522,30.999999690000003,1,0,0,0,3,29,1,25,2,2,1,0
3300.0,0.0,4,51000.0,5.0,0,24.0,0,0.0,8.101980731853192,15.454545407713498,1,1,0,2,3,1,1,6,2,1,0,0
4320.0,300.0,10,31000.0,4.0,1,33.0,0,0.06944444428369342,8.371242135931933,7.175925909314986,0,0,2,0,3,19,0,6,4,27,1,0
2800.0,0.0,4,42000.0,5.0,0,21.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,1,3,1,1,25,2,1,0,0
2150.0,0.0,4,31000.0,5.0,0,38.0,0,0.0,7.67368812926773,14.418604584099512,1,1,0,0,3,19,0,0,2,0,2,0
4500.0,713.7,10,50000.0,5.0,0,38.0,0,0.15859999964755558,8.412054873292933,11.111111086419754,0,1,2,2,3,1,1,6,4,33,2,0
6900.0,0.0,10,50000.0,5.0,0,33.0,0,0.0,8.839421607620602,7.246376801092207,1,1,0,1,3,0,1,6,1,0,1,0
5000.0,0.0,10,50000.0,5.0,0,28.0,0,0.0,8.517393171418904,9.99999998,1,1,0,2,0,0,1,6,1,0,1,0
1800.0,0.0,2,40000.0,5.0,0,24.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,1,3,2,0,6,2,2,0,0
2491.0,0.0,4,31000.0,4.0,1,22.0,0,0.0,7.820840879907344,12.44480123466559,1,0,0,1,3,10,1,0,1,0,0,0
1555.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.349873704738337,19.935691190124174,1,0,0,0,3,2,0,15,1,0,1,0
1500.0,0.0,2,20000.0,3.0,0,49.0,0,0.0,7.313886831633462,13.333333244444445,1,1,0,0,3,51,2,6,4,6,3,0
2800.0,0.0,7,42000.0,5.0,0,21.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,0,3,2,0,25,2,6,0,0
1200.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,0,0,3,9,0,6,2,0,0,0
4000.0,0.0,10,31000.0,4.0,1,27.0,0,0.0,8.294299608857235,7.749999980625,1,0,0,0,3,1,1,0,4,0,1,0
5600.0,0.0,10,100000.0,5.0,0,30.0,0,0.0,8.630700432209832,17.857142825255103,1,1,0,1,3,1,1,1,1,2,1,0
6000.0,1050.0,10,31000.0,4.0,1,35.0,0,0.17499999970833335,8.699681400989514,5.166666658055556,0,0,0,1,3,1,1,6,1,0,2,0
1000.0,150.0,0,31000.0,4.0,1,21.0,0,0.1499999985,6.90875477931522,30.999999690000003,0,0,0,0,3,22,0,25,1,3,0,0
1800.0,0.0,2,40000.0,5.0,0,32.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,1,3,1,1,0,2,2,1,0
1250.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.1316985104669115,24.799999801600002,1,0,0,0,3,9,0,25,2,2,1,0
1658.6,800.0,0,31000.0,4.0,1,33.0,0,0.4823344960669571,7.414331888458713,18.690461722594588,0,0,0,1,3,0,1,6,1,0,1,0
2500.0,0.0,10,8000.0,1.0,0,25.0,0,0.0,7.824445930877619,3.1999999872,1,1,0,2,0,1,1,6,4,2,1,0
2500.0,0.0,4,34000.0,3.0,0,29.0,0,0.0,7.824445930877619,13.599999945599999,1,1,0,0,3,5,1,6,2,0,1,0
3150.0,450.0,7,30000.0,5.0,0,26.0,0,0.14285714240362812,8.055475141757274,9.523809493575207,0,0,0,1,3,0,1,0,1,2,1,0
3830.0,0.0,7,62000.0,5.0,0,38.0,0,0.0,8.25088114470065,16.18798951386948,1,1,1,0,3,2,0,25,2,12,2,0
1000.0,300.0,0,31000.0,4.0,1,25.0,0,0.299999997,6.90875477931522,30.999999690000003,0,0,0,0,3,51,2,25,1,1,1,0
2050.0,250.0,0,31000.0,4.0,1,27.0,0,0.12195121891731112,7.62608275807238,15.121951145746579,0,0,0,2,2,4,1,6,4,1,1,0
3655.0,0.0,10,50000.0,4.0,0,28.0,0,0.0,8.204124932574041,13.67989052344763,1,1,1,0,3,19,0,6,2,12,1,0
10000.0,0.0,10,100000.0,4.0,0,27.0,0,0.0,9.210440366976517,9.999999990000001,1,1,0,0,0,0,1,0,1,0,1,0
1350.0,300.0,0,31000.0,4.0,1,32.0,0,0.2222222205761317,7.208600337960199,22.962962792866943,0,0,0,1,2,1,1,18,1,0,1,0
2060.0,0.0,4,10000.0,1.0,0,31.0,0,0.0,7.630946580890459,4.854368908473937,1,1,0,1,3,1,1,6,1,26,1,0
2370.0,0.0,4,37000.0,5.0,0,25.0,0,0.0,7.771067086065406,15.611814280118926,1,1,0,2,1,3,1,25,2,1,1,0
3600.0,0.0,7,31000.0,4.0,1,31.0,0,0.0,8.188966863648876,8.611111087191357,1,0,0,2,3,1,1,7,1,0,1,0
3500.0,0.0,7,30000.0,3.0,0,27.0,0,0.0,8.160803920954665,8.571428546938774,1,1,0,0,0,1,1,6,1,3,1,0
2500.0,1000.0,7,20000.0,5.0,0,26.0,0,0.3999999984,7.824445930877619,7.999999967999999,0,1,1,1,3,0,1,0,1,12,1,0
4500.0,0.0,7,79000.0,5.0,0,26.0,0,0.0,8.412054873292933,17.555555516543212,1,1,0,1,3,1,1,15,2,2,1,0
1400.0,500.0,0,31000.0,4.0,1,24.0,0,0.35714285459183676,7.244941546337007,22.14285698469388,0,0,0,0,3,7,0,6,1,2,0,0
5000.0,1500.0,10,50000.0,3.0,0,48.0,0,0.2999999994,8.517393171418904,9.99999998,0,1,0,0,3,40,1,6,1,1,3,0
3000.0,0.0,7,69000.0,4.0,0,23.0,0,0.0,8.006700845440367,22.99999992333333,1,1,2,0,3,2,0,6,4,254,0,0
2000.0,180.0,4,10000.0,1.0,0,36.0,0,0.08999999955,7.601402334583733,4.999999975000001,0,1,2,0,3,2,0,10,1,83,2,0
2100.0,0.0,4,30000.0,5.0,0,52.0,0,0.0,7.650168700845001,14.285714217687074,1,1,0,1,3,1,1,3,2,11,3,0
25000.0,2480.0,10,31000.0,4.0,1,38.0,0,0.09919999996032,10.12667110305036,1.239999999504,0,0,0,0,3,21,0,6,4,3,2,0
1600.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.3783837129967145,19.37499987890625,1,0,0,0,3,5,1,25,2,1,1,0
900.0,300.0,0,31000.0,4.0,1,25.0,0,0.3333333296296297,6.803505257608338,34.4444440617284,0,0,0,0,3,2,0,6,1,5,1,0
6700.0,0.0,10,30000.0,3.0,0,30.0,0,0.0,8.81001204797317,4.4776119336155045,1,1,0,0,3,2,0,6,1,3,1,0
5000.0,0.0,7,30000.0,5.0,0,25.0,0,0.0,8.517393171418904,5.999999988,1,1,0,1,3,1,1,0,1,26,1,0
26000.0,1600.0,10,100000.0,4.0,0,28.0,0,0.0615384615147929,10.165890277802454,3.8461538446745562,0,1,1,0,0,2,0,0,1,8,1,0
2096.0,0.0,4,47000.0,5.0,0,24.0,0,0.0,7.64826303090192,22.423664015154273,1,1,2,0,3,2,0,6,1,582,0,0
3000.0,0.0,4,45000.0,5.0,0,35.0,0,0.0,8.006700845440367,14.99999995,1,1,1,0,2,0,1,6,5,12,2,0
2510.1,133.0,7,50000.0,5.0,0,47.0,0,0.05298593660417538,7.828476183135607,19.919525039163677,0,1,0,0,3,3,1,0,1,0,3,0
2195.0,0.0,4,30000.0,5.0,0,26.0,0,0.0,7.694392802629421,13.66742590584316,1,1,0,0,3,1,1,25,1,9,1,0
5000.0,0.0,0,100000.0,5.0,0,30.0,0,0.0,8.517393171418904,19.99999996,1,1,2,0,3,2,0,0,1,332,1,0
3650.0,0.0,7,31000.0,4.0,1,41.0,0,0.0,8.202756381655638,8.4931506616626,1,0,2,0,3,2,0,25,1,72,2,0
8300.0,4250.0,0,31000.0,4.0,1,39.0,0,0.5120481921541589,9.024131268455035,3.7349397545362173,0,0,0,0,3,1,1,6,1,9,2,0
2500.0,0.0,7,50000.0,5.0,0,45.0,0,0.0,7.824445930877619,19.999999919999997,1,1,2,0,3,51,2,6,1,339,3,0
1900.0,0.0,2,10000.0,1.0,0,50.0,0,0.0,7.550135342488429,5.2631578670360115,1,1,0,1,3,12,0,6,1,26,3,0
3500.0,0.0,7,50000.0,5.0,0,33.0,0,0.0,8.160803920954665,14.285714244897958,1,1,2,0,0,2,0,0,4,30,1,0
3550.0,0.0,4,57000.0,5.0,0,45.0,0,0.0,8.174984532943087,16.05633798293989,1,1,0,0,3,15,0,25,2,1,3,0
1500.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,2,1,3,1,6,2,1,0,0
8260.0,0.0,10,100000.0,5.0,0,59.0,0,0.0,9.019300924562506,12.106537515609519,1,1,0,0,3,2,0,0,1,0,4,0
5100.0,3800.0,0,31000.0,4.0,1,27.0,0,0.7450980377547097,8.537191877922927,6.078431360630527,0,0,0,0,3,0,1,0,1,5,1,0
1760.0,0.0,2,31000.0,4.0,1,26.0,0,0.0,7.473637108496206,17.613636263558885,1,0,2,2,2,3,1,15,1,43,1,0
1560.0,0.0,0,31000.0,4.0,1,28.0,0,0.0,7.353081920515432,19.871794744411574,1,0,0,1,3,3,1,6,1,7,1,0
3500.0,0.0,7,54000.0,5.0,0,29.0,0,0.0,8.160803920954665,15.428571384489794,1,1,1,0,3,51,2,6,2,12,1,0
3000.0,920.0,10,50000.0,5.0,0,38.0,0,0.30666666564444445,8.006700845440367,16.66666661111111,0,1,0,2,3,1,1,6,4,6,2,0
3400.0,0.0,7,30000.0,5.0,0,35.0,0,0.0,8.131824785007195,8.82352938581315,1,1,0,0,4,0,1,6,4,7,2,0
1700.0,300.0,2,20000.0,4.0,0,30.0,0,0.17647058719723185,7.438971592395862,11.76470581314879,0,1,0,1,3,0,1,6,1,6,1,0
2000.0,0.0,4,30000.0,5.0,0,22.0,0,0.0,7.601402334583733,14.999999925000001,1,1,2,0,3,2,0,0,1,228,0,0
3500.0,400.0,10,82000.0,5.0,0,24.0,0,0.11428571395918367,8.160803920954665,23.428571361632653,0,1,1,0,3,2,0,6,1,10,0,0
900.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,6.803505257608338,34.4444440617284,1,0,0,0,3,51,2,6,1,4,0,0
15000.0,1100.0,10,31000.0,4.0,1,41.0,0,0.07333333328444444,9.61587214452889,2.066666665288889,0,0,0,1,3,0,1,6,1,0,2,1
2200.0,500.0,4,20000.0,3.0,0,28.0,0,0.2272727262396694,7.696667081526462,9.090909049586775,0,1,2,0,3,2,0,6,1,147,1,0
1820.0,0.0,2,41000.0,5.0,0,26.0,0,0.0,7.507141079727608,22.527472403695207,1,1,0,0,3,3,1,6,5,2,1,0
2086.0,0.0,4,30000.0,5.0,0,32.0,0,0.0,7.643482907077201,14.381591493856224,1,1,0,2,3,43,1,6,2,5,1,0
5500.0,0.0,10,50000.0,5.0,0,31.0,0,0.0,8.612685172875459,9.090909074380166,1,1,0,1,0,0,1,6,4,2,1,0
2000.0,0.0,4,31000.0,4.0,1,29.0,0,0.0,7.601402334583733,15.4999999225,1,0,0,1,3,0,1,6,1,1,1,0
1500.0,700.0,0,31000.0,4.0,1,22.0,0,0.4666666635555556,7.313886831633462,20.66666652888889,0,0,1,0,3,51,2,0,1,10,0,0
1500.0,250.0,0,31000.0,4.0,1,28.0,0,0.16666666555555557,7.313886831633462,20.66666652888889,0,0,0,0,3,2,0,15,1,4,1,0
4000.0,600.0,10,30000.0,3.0,0,28.0,0,0.149999999625,8.294299608857235,7.499999981249999,0,1,0,1,3,0,1,6,4,1,1,0
2100.0,500.0,4,29000.0,5.0,0,37.0,0,0.23809523696145124,7.650168700845001,13.80952374376417,0,0,0,1,3,1,1,6,1,2,2,0
1500.0,500.0,2,10000.0,4.0,0,22.0,0,0.33333333111111113,7.313886831633462,6.666666622222222,0,1,2,0,3,2,0,6,1,108,0,0
1720.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.450660796211539,18.023255709167117,1,0,0,2,3,10,1,6,2,1,1,0
1760.0,0.0,2,20000.0,4.0,0,27.0,0,0.0,7.473637108496206,11.363636299070249,1,1,2,2,2,3,1,0,4,43,1,0
7000.0,0.0,10,50000.0,2.0,0,26.0,0,0.0,8.853808274977197,7.142857132653061,1,1,0,1,3,3,1,0,1,4,1,0
8500.0,4250.0,0,31000.0,4.0,1,35.0,0,0.4999999994117647,9.04793908261736,3.6470588192387545,0,0,0,0,3,51,2,6,1,4,2,0
3400.0,0.0,7,65000.0,4.0,0,29.0,0,0.0,8.131824785007195,19.117647002595156,1,1,0,0,3,0,1,6,1,1,1,0
3500.0,0.0,7,30000.0,5.0,0,33.0,0,0.0,8.160803920954665,8.571428546938774,1,1,2,2,3,51,2,6,1,292,1,0
